,0
43460,x<10min
43461,x<10min
43462,x<10min
43463,x<10min
43464,x<10min
43465,x<10min
43466,x<10min
43467,x<10min
43468,x<10min
43469,x<10min
43470,x<10min
43471,x<10min
43472,x<10min
43473,x<10min
43474,x<10min
43475,x<10min
43476,x<10min
43477,x<10min
43478,x<10min
43479,x<10min
43480,x<10min
43481,x<10min
43482,x<10min
43483,x<10min
43484,x<10min
43485,x<10min
43486,x<10min
43487,x<10min
43488,x<10min
43489,x<10min
43490,x<10min
43491,x<10min
43492,x<10min
43493,x<10min
43494,x<10min
43495,x<10min
43496,x<10min
43497,x<10min
43498,x<10min
43499,x<10min
43500,x<10min
43501,x<10min
43502,x<10min
43503,x<10min
43504,x<10min
43505,x<10min
43506,x<10min
43507,x<10min
43508,x<10min
43509,x<10min
43510,x<10min
43511,x<10min
43512,x<10min
43513,x<10min
43514,x<10min
43515,x<10min
43516,x<10min
43517,x<10min
43518,x<10min
43519,x<10min
43520,x<10min
43521,x<10min
43522,x<10min
43523,x<10min
43524,x<10min
43525,x<10min
43526,x<10min
43527,x<10min
43528,x<10min
43529,x<10min
43530,x<10min
43531,x<10min
43532,x<10min
43533,x<10min
43534,x<10min
43535,x<10min
43536,x<10min
43537,x<10min
43538,x<10min
43539,x<10min
43540,x<10min
43541,x<10min
43542,x<10min
43543,x<10min
43544,x<10min
43545,x<10min
43546,x<10min
43547,x<10min
43548,x<10min
43549,x<10min
43550,x<10min
43551,x<10min
43552,x<10min
43553,x<10min
43554,x<10min
43555,x<10min
43556,x<10min
43557,x<10min
43558,x<10min
43559,x<10min
43560,x<10min
43561,x<10min
43562,x<10min
43563,x<10min
43564,x<10min
43565,x<10min
43566,x<10min
43567,x<10min
43568,x<10min
43569,x<10min
43570,x<10min
43571,x<10min
43572,x<10min
43573,x<10min
43574,x<10min
43575,x<10min
43576,x<10min
43577,x<10min
43578,x<10min
43579,x<10min
43580,x<10min
43581,x<10min
43582,x<10min
43583,x<10min
43584,x<10min
43585,x<10min
43586,x<10min
43587,x<10min
43588,x<10min
43589,x<10min
43590,x<10min
43591,x<10min
43592,x<10min
43593,x<10min
43594,x<10min
43595,x<10min
43596,x<10min
43597,x<10min
43598,x<10min
43599,x<10min
43600,x<10min
43601,x<10min
43602,x<10min
43603,x<10min
43604,x<10min
43605,x<10min
43606,x<10min
43607,x<10min
43608,x<10min
43609,x<10min
43610,x<10min
43611,x<10min
43612,x<10min
43613,x<10min
43614,x<10min
43615,x<10min
43616,x<10min
43617,x<10min
43618,x<10min
43619,x<10min
43620,x<10min
43621,x<10min
43622,x<10min
43623,x<10min
43624,x<10min
43625,x<10min
43626,x<10min
43627,x<10min
43628,x<10min
43629,x<10min
43630,x<10min
43631,x<10min
43632,x<10min
43633,x<10min
43634,x<10min
43635,x<10min
43636,x<10min
43637,x<10min
43638,x<10min
43639,x<10min
43640,x<10min
43641,x<10min
43642,x<10min
43643,x<10min
43644,x<10min
43645,x<10min
43646,x<10min
43647,x<10min
43648,x<10min
43649,x<10min
43650,x<10min
43651,x<10min
43652,x<10min
43653,x<10min
43654,x<10min
43655,x<10min
43656,x<10min
43657,x<10min
43658,x<10min
43659,x<10min
43660,x<10min
43661,x<10min
43662,x<10min
43663,x<10min
43664,x<10min
43665,x<10min
43666,x<10min
43667,x<10min
43668,x<10min
43669,x<10min
43670,x<10min
43671,x<10min
43672,x<10min
43673,x<10min
43674,x<10min
43675,x<10min
43676,x<10min
43677,x<10min
43678,x<10min
43679,x<10min
43680,x<10min
43681,x<10min
43682,x<10min
43683,x<10min
43684,x<10min
43685,x<10min
43686,x<10min
43687,x<10min
43688,x<10min
43689,x<10min
43690,x<10min
43691,x<10min
43692,x<10min
43693,x<10min
43694,x<10min
43695,x<10min
43696,x<10min
43697,x<10min
43698,x<10min
43699,x<10min
43700,x<10min
43701,x<10min
43702,x<10min
43703,x<10min
43704,x<10min
43705,x<10min
43706,x<10min
43707,x<10min
43708,x<10min
43709,x<10min
43710,x<10min
43711,x<10min
43712,x<10min
43713,x<10min
43714,x<10min
43715,x<10min
43716,x<10min
43717,x<10min
43718,x<10min
43719,x<10min
43720,x<10min
43721,x<10min
43722,x<10min
43723,x<10min
43724,x<10min
43725,x<10min
43726,x<10min
43727,x<10min
43728,x<10min
43729,x<10min
43730,x<10min
43731,x<10min
43732,x<10min
43733,x<10min
43734,x<10min
43735,x<10min
43736,x<10min
43737,x<10min
43738,x<10min
43739,x<10min
43740,x<10min
43741,x<10min
43742,x<10min
43743,x<10min
43744,x<10min
43745,x<10min
43746,x<10min
43747,x<10min
43748,x<10min
43749,x<10min
43750,x<10min
43751,x<10min
43752,x<10min
43753,x<10min
43754,x<10min
43755,x<10min
43756,x<10min
43757,x<10min
43758,x<10min
43759,x<10min
43760,x<10min
43761,x<10min
43762,x<10min
43763,x<10min
43764,x<10min
43765,x<10min
43766,x<10min
43767,x<10min
43768,x<10min
43769,x<10min
43770,x<10min
43771,x<10min
43772,x<10min
43773,x<10min
43774,x<10min
43775,x<10min
43776,x<10min
43777,x<10min
43778,x<10min
43779,x<10min
43780,x<10min
43781,x<10min
43782,x<10min
43783,x<10min
43784,x<10min
43785,x<10min
43786,x<10min
43787,x<10min
43788,x<10min
43789,x<10min
43790,x<10min
43791,x<10min
43792,x<10min
43793,x<10min
43794,x<10min
43795,x<10min
43796,x<10min
43797,x<10min
43798,x<10min
43799,x<10min
43800,x<10min
43801,x<10min
43802,x<10min
43803,x<10min
43804,x<10min
43805,x<10min
43806,x<10min
43807,x<10min
43808,x<10min
43809,x<10min
43810,x<10min
43811,x<10min
43812,x<10min
43813,x<10min
43814,x<10min
43815,x<10min
43816,x<10min
43817,x<10min
43818,x<10min
43819,x<10min
43820,x<10min
43821,x<10min
43822,x<10min
43823,x<10min
43824,x<10min
43825,x<10min
43826,x<10min
43827,x<10min
43828,x<10min
43829,x<10min
43830,x<10min
43831,x<10min
43832,x<10min
43833,x<10min
43834,x<10min
43835,x<10min
43836,x<10min
43837,x<10min
43838,x<10min
43839,x<10min
43840,x<10min
43841,x<10min
43842,x<10min
43843,x<10min
43844,x<10min
43845,x<10min
43846,x<10min
43847,x<10min
43848,x<10min
43849,x<10min
43850,x<10min
43851,x<10min
43852,x<10min
43853,x<10min
43854,x<10min
43855,x<10min
43856,x<10min
43857,x<10min
43858,x<10min
43859,x<10min
43860,x<10min
43861,x<10min
43862,x<10min
43863,x<10min
43864,x<10min
43865,x<10min
43866,x<10min
43867,x<10min
43868,x<10min
43869,x<10min
43870,x<10min
43871,x<10min
43872,x<10min
43873,x<10min
43874,x<10min
43875,x<10min
43876,x<10min
43877,x<10min
43878,x<10min
43879,x<10min
43880,x<10min
43881,x<10min
43882,x<10min
43883,x<10min
43884,x<10min
43885,x<10min
43886,x<10min
43887,x<10min
43888,x<10min
43889,x<10min
43890,x<10min
43891,x<10min
43892,x<10min
43893,x<10min
43894,x<10min
43895,x<10min
43896,x<10min
43897,x<10min
43898,x<10min
43899,x<10min
43900,x<10min
43901,x<10min
43902,x<10min
43903,x<10min
43904,x<10min
43905,x<10min
43906,x<10min
43907,x<10min
43908,x<10min
43909,x<10min
43910,x<10min
43911,x<10min
43912,x<10min
43913,x<10min
43914,x<10min
43915,x<10min
43916,x<10min
43917,x<10min
43918,x<10min
43919,x<10min
43920,x<10min
43921,x<10min
43922,x<10min
43923,x<10min
43924,x<10min
43925,x<10min
43926,x<10min
43927,x<10min
43928,x<10min
43929,x<10min
43930,x<10min
43931,x<10min
43932,x<10min
43933,x<10min
43934,x<10min
43935,x<10min
43936,x<10min
43937,x<10min
43938,x<10min
43939,x<10min
43940,x<10min
43941,x<10min
43942,x<10min
43943,x<10min
43944,x<10min
43945,x<10min
43946,x<10min
43947,x<10min
43948,x<10min
43949,x<10min
43950,x<10min
43951,x<10min
43952,x<10min
43953,x<10min
43954,x<10min
43955,x<10min
43956,x<10min
43957,x<10min
43958,x<10min
43959,x<10min
43960,x<10min
43961,x<10min
43962,x<10min
43963,x<10min
43964,x<10min
43965,x<10min
43966,x<10min
43967,x<10min
43968,x<10min
43969,x<10min
43970,x<10min
43971,x<10min
43972,x<10min
43973,x<10min
43974,x<10min
43975,x<10min
43976,x<10min
43977,x<10min
43978,x<10min
43979,x<10min
43980,x<10min
43981,x<10min
43982,x<10min
43983,x<10min
43984,x<10min
43985,x<10min
43986,x<10min
43987,x<10min
43988,x<10min
43989,x<10min
43990,x<10min
43991,x<10min
43992,x<10min
43993,x<10min
43994,x<10min
43995,x<10min
43996,x<10min
43997,x<10min
43998,x<10min
43999,x<10min
44000,x<10min
44001,x<10min
44002,x<10min
44003,x<10min
44004,x<10min
44005,x<10min
44006,x<10min
44007,x<10min
44008,x<10min
44009,x<10min
44010,x<10min
44011,x<10min
44012,x<10min
44013,x<10min
44014,x<10min
44015,x<10min
44016,x<10min
44017,x<10min
44018,x<10min
44019,x<10min
44020,x<10min
44021,x<10min
44022,x<10min
44023,x<10min
44024,x<10min
44025,x<10min
44026,x<10min
44027,x<10min
44028,x<10min
44029,x<10min
44030,x<10min
44031,x<10min
44032,x<10min
44033,x<10min
44034,x<10min
44035,x<10min
44036,x<10min
44037,x<10min
44038,x<10min
44039,x<10min
44040,x<10min
44041,x<10min
44042,x<10min
44043,x<10min
44044,x<10min
44045,x<10min
44046,x<10min
44047,x<10min
44048,x<10min
44049,x<10min
44050,x<10min
44051,x<10min
44052,x<10min
44053,x<10min
44054,x<10min
44055,x<10min
44056,x<10min
44057,x<10min
44058,x<10min
44059,x<10min
44060,x<10min
44061,x<10min
44062,x<10min
44063,x<10min
44064,x<10min
44065,x<10min
44066,x<10min
44067,x<10min
44068,x<10min
44069,x<10min
44070,x<10min
44071,x<10min
44072,x<10min
44073,x<10min
44074,x<10min
44075,x<10min
44076,x<10min
44077,x<10min
44078,x<10min
44079,x<10min
44080,x<10min
44081,x<10min
44082,x<10min
44083,x<10min
44084,x<10min
44085,x<10min
44086,x<10min
44087,x<10min
44088,x<10min
44089,x<10min
44090,x<10min
44091,x<10min
44092,x<10min
44093,x<10min
44094,x<10min
44095,x<10min
44096,x<10min
44097,x<10min
44098,x<10min
44099,x<10min
44100,x<10min
44101,x<10min
44102,x<10min
44103,x<10min
44104,x<10min
44105,x<10min
44106,x<10min
44107,x<10min
44108,x<10min
44109,x<10min
44110,x<10min
44111,x<10min
44112,x<10min
44113,x<10min
44114,x<10min
44115,x<10min
44116,x<10min
44117,x<10min
44118,x<10min
44119,x<10min
44120,x<10min
44121,x<10min
44122,x<10min
44123,x<10min
44124,x<10min
44125,x<10min
44126,x<10min
44127,x<10min
44128,x<10min
44129,x<10min
44130,x<10min
44131,x<10min
44132,x<10min
44133,x<10min
44134,x<10min
44135,x<10min
44136,x<10min
44137,x<10min
44138,x<10min
44139,x<10min
44140,x<10min
44141,x<10min
44142,x<10min
44143,x<10min
44144,x<10min
44145,x<10min
44146,x<10min
44147,x<10min
44148,x<10min
44149,x<10min
44150,x<10min
44151,x<10min
44152,x<10min
44153,x<10min
44154,x<10min
44155,x<10min
44156,x<10min
44157,x<10min
44158,x<10min
44159,x<10min
44160,x<10min
44161,x<10min
44162,x<10min
44163,x<10min
44164,x<10min
44165,x<10min
44166,x<10min
44167,x<10min
44168,x<10min
44169,x<10min
44170,x<10min
44171,x<10min
44172,x<10min
44173,x<10min
44174,x<10min
44175,x<10min
44176,x<10min
44177,x<10min
44178,x<10min
44179,x<10min
44180,x<10min
44181,x<10min
44182,x<10min
44183,x<10min
44184,x<10min
44185,x<10min
44186,x<10min
44187,x<10min
44188,x<10min
44189,x<10min
44190,x<10min
44191,x<10min
44192,x<10min
44193,x<10min
44194,x<10min
44195,x<10min
44196,x<10min
44197,x<10min
44198,x<10min
44199,x<10min
44200,x<10min
44201,x<10min
44202,x<10min
44203,x<10min
44204,x<10min
44205,x<10min
44206,x<10min
44207,x<10min
44208,x<10min
44209,x<10min
44210,x<10min
44211,x<10min
44212,x<10min
44213,x<10min
44214,x<10min
44215,x<10min
44216,x<10min
44217,x<10min
44218,x<10min
44219,x<10min
44220,x<10min
44221,x<10min
44222,x<10min
44223,x<10min
44224,x<10min
44225,x<10min
44226,x<10min
44227,x<10min
44228,x<10min
44229,x<10min
44230,x<10min
44231,x<10min
44232,x<10min
44233,x<10min
44234,x<10min
44235,x<10min
44236,x<10min
44237,x<10min
44238,x<10min
44239,x<10min
44240,x<10min
44241,x<10min
44242,x<10min
44243,x<10min
44244,x<10min
44245,x<10min
44246,x<10min
44247,x<10min
44248,x<10min
44249,x<10min
44250,x<10min
44251,x<10min
44252,x<10min
44253,x<10min
44254,x<10min
44255,x<10min
44256,x<10min
44257,x<10min
44258,x<10min
44259,x<10min
44260,x<10min
44261,x<10min
44262,x<10min
44263,x<10min
44264,x<10min
44265,x<10min
44266,x<10min
44267,x<10min
44268,x<10min
44269,x<10min
44270,x<10min
44271,x<10min
44272,x<10min
44273,x<10min
44274,x<10min
44275,x<10min
44276,x<10min
44277,x<10min
44278,x<10min
44279,x<10min
44280,x<10min
44281,x<10min
44282,x<10min
44283,x<10min
44284,x<10min
44285,x<10min
44286,x<10min
44287,x<10min
44288,x<10min
44289,x<10min
44290,x<10min
44291,x<10min
44292,x<10min
44293,x<10min
44294,x<10min
44295,x<10min
44296,x<10min
44297,x<10min
44298,x<10min
44299,x<10min
44300,x<10min
44301,x<10min
44302,x<10min
44303,x<10min
44304,x<10min
44305,x<10min
44306,x<10min
44307,x<10min
44308,x<10min
44309,x<10min
44310,x<10min
44311,x<10min
44312,x<10min
44313,x<10min
44314,x<10min
44315,x<10min
44316,x<10min
44317,x<10min
44318,x<10min
44319,x<10min
44320,x<10min
44321,x<10min
44322,x<10min
44323,x<10min
44324,x<10min
44325,x<10min
44326,x<10min
44327,x<10min
44328,x<10min
44329,x<10min
44330,x<10min
44331,x<10min
44332,x<10min
44333,x<10min
44334,x<10min
44335,x<10min
44336,x<10min
44337,x<10min
44338,x<10min
44339,x<10min
44340,x<10min
44341,x<10min
44342,x<10min
44343,x<10min
44344,x<10min
44345,x<10min
44346,x<10min
44347,x<10min
44348,x<10min
44349,x<10min
44350,x<10min
44351,x<10min
44352,x<10min
44353,x<10min
44354,x<10min
44355,x<10min
44356,x<10min
44357,x<10min
44358,x<10min
44359,x<10min
44360,x<10min
44361,x<10min
44362,x<10min
44363,x<10min
44364,x<10min
44365,x<10min
44366,x<10min
44367,x<10min
44368,x<10min
44369,x<10min
44370,x<10min
44371,x<10min
44372,x<10min
44373,x<10min
44374,x<10min
44375,x<10min
44376,x<10min
44377,x<10min
44378,x<10min
44379,x<10min
44380,x<10min
44381,x<10min
44382,x<10min
44383,x<10min
44384,x<10min
44385,x<10min
44386,x<10min
44387,x<10min
44388,x<10min
44389,x<10min
44390,x<10min
44391,x<10min
44392,x<10min
44393,x<10min
44394,x<10min
44395,x<10min
44396,x<10min
44397,x<10min
44398,x<10min
44399,x<10min
44400,x<10min
44401,x<10min
44402,x<10min
44403,x<10min
44404,x<10min
44405,x<10min
44406,x<10min
44407,x<10min
44408,x<10min
44409,x<10min
44410,x<10min
44411,x<10min
44412,x<10min
44413,x<10min
44414,x<10min
44415,x<10min
44416,x<10min
44417,x<10min
44418,x<10min
44419,x<10min
44420,x<10min
44421,x<10min
44422,x<10min
44423,x<10min
44424,x<10min
44425,x<10min
44426,x<10min
44427,x<10min
44428,x<10min
44429,x<10min
44430,x<10min
44431,x<10min
44432,x<10min
44433,x<10min
44434,x<10min
44435,x<10min
44436,x<10min
44437,x<10min
44438,x<10min
44439,x<10min
44440,x<10min
44441,x<10min
44442,x<10min
44443,x<10min
44444,x<10min
44445,x<10min
44446,x<10min
44447,x<10min
44448,x<10min
44449,x<10min
44450,x<10min
44451,x<10min
44452,x<10min
44453,x<10min
44454,x<10min
44455,x<10min
44456,x<10min
44457,x<10min
44458,x<10min
44459,x<10min
44460,x<10min
44461,x<10min
44462,x<10min
44463,x<10min
44464,x<10min
44465,x<10min
44466,x<10min
44467,x<10min
44468,x<10min
44469,x<10min
44470,x<10min
44471,x<10min
44472,x<10min
44473,x<10min
44474,x<10min
44475,x<10min
44476,x<10min
44477,x<10min
44478,x<10min
44479,x<10min
44480,x<10min
44481,x<10min
44482,x<10min
44483,x<10min
44484,x<10min
44485,x<10min
44486,x<10min
44487,x<10min
44488,x<10min
44489,x<10min
44490,x<10min
44491,x<10min
44492,x<10min
44493,x<10min
44494,x<10min
44495,x<10min
44496,x<10min
44497,x<10min
44498,x<10min
44499,x<10min
44500,x<10min
44501,x<10min
44502,x<10min
44503,x<10min
44504,x<10min
44505,x<10min
44506,x<10min
44507,x<10min
44508,x<10min
44509,x<10min
44510,x<10min
44511,x<10min
44512,x<10min
44513,x<10min
44514,x<10min
44515,x<10min
44516,x<10min
44517,x<10min
44518,x<10min
44519,x<10min
44520,x<10min
44521,x<10min
44522,x<10min
44523,x<10min
44524,x<10min
44525,x<10min
44526,x<10min
44527,x<10min
44528,x<10min
44529,x<10min
44530,x<10min
44531,x<10min
44532,x<10min
44533,x<10min
44534,x<10min
44535,x<10min
44536,x<10min
44537,x<10min
44538,x<10min
44539,x<10min
44540,x<10min
44541,x<10min
44542,x<10min
44543,x<10min
44544,x<10min
44545,x<10min
44546,x<10min
44547,x<10min
44548,x<10min
44549,x<10min
44550,x<10min
44551,x<10min
44552,x<10min
44553,x<10min
44554,x<10min
44555,x<10min
44556,x<10min
44557,x<10min
44558,x<10min
44559,x<10min
44560,x<10min
44561,x<10min
44562,x<10min
44563,x<10min
44564,x<10min
44565,x<10min
44566,x<10min
44567,x<10min
44568,x<10min
44569,x<10min
44570,x<10min
44571,x<10min
44572,x<10min
44573,x<10min
44574,x<10min
44575,x<10min
44576,x<10min
44577,x<10min
44578,x<10min
44579,x<10min
44580,x<10min
44581,x<10min
44582,x<10min
44583,x<10min
44584,x<10min
44585,x<10min
44586,x<10min
44587,x<10min
44588,x<10min
44589,x<10min
44590,x<10min
44591,x<10min
44592,x<10min
44593,x<10min
44594,x<10min
44595,x<10min
44596,x<10min
44597,x<10min
44598,x<10min
44599,x<10min
44600,x<10min
44601,x<10min
44602,x<10min
44603,x<10min
44604,x<10min
44605,x<10min
44606,x<10min
44607,x<10min
44608,x<10min
44609,x<10min
44610,x<10min
44611,x<10min
44612,x<10min
44613,x<10min
44614,x<10min
44615,x<10min
44616,x<10min
44617,x<10min
44618,x<10min
44619,x<10min
44620,x<10min
44621,x<10min
44622,x<10min
44623,x<10min
44624,x<10min
44625,x<10min
44626,x<10min
44627,x<10min
44628,x<10min
44629,x<10min
44630,x<10min
44631,x<10min
44632,x<10min
44633,x<10min
44634,x<10min
44635,x<10min
44636,x<10min
44637,x<10min
44638,x<10min
44639,x<10min
44640,x<10min
44641,x<10min
44642,x<10min
44643,x<10min
44644,x<10min
44645,x<10min
44646,x<10min
44647,x<10min
44648,x<10min
44649,x<10min
44650,x<10min
44651,x<10min
44652,x<10min
44653,x<10min
44654,x<10min
44655,x<10min
44656,x<10min
44657,x<10min
44658,x<10min
44659,x<10min
44660,x<10min
44661,x<10min
44662,x<10min
44663,x<10min
44664,x<10min
44665,x<10min
44666,x<10min
44667,x<10min
44668,x<10min
44669,x<10min
44670,x<10min
44671,x<10min
44672,x<10min
44673,x<10min
44674,x<10min
44675,x<10min
44676,x<10min
44677,x<10min
44678,x<10min
44679,x<10min
44680,x<10min
44681,x<10min
44682,x<10min
44683,x<10min
44684,x<10min
44685,x<10min
44686,x<10min
44687,x<10min
44688,x<10min
44689,x<10min
44690,x<10min
44691,x<10min
44692,x<10min
44693,x<10min
44694,x<10min
44695,x<10min
44696,x<10min
44697,x<10min
44698,x<10min
44699,x<10min
44700,x<10min
44701,x<10min
44702,x<10min
44703,x<10min
44704,x<10min
44705,x<10min
44706,x<10min
44707,x<10min
44708,x<10min
44709,x<10min
44710,x<10min
44711,x<10min
44712,x<10min
44713,x<10min
44714,x<10min
44715,x<10min
44716,x<10min
44717,x<10min
44718,x<10min
44719,x<10min
44720,x<10min
44721,x<10min
44722,x<10min
44723,x<10min
44724,x<10min
44725,x<10min
44726,x<10min
44727,x<10min
44728,x<10min
44729,x<10min
44730,x<10min
44731,x<10min
44732,x<10min
44733,x<10min
44734,x<10min
44735,x<10min
44736,x<10min
44737,x<10min
44738,x<10min
44739,x<10min
44740,x<10min
44741,x<10min
44742,x<10min
44743,x<10min
44744,x<10min
44745,x<10min
44746,x<10min
44747,x<10min
44748,x<10min
44749,x<10min
44750,x<10min
44751,x<10min
44752,x<10min
44753,x<10min
44754,x<10min
44755,x<10min
44756,x<10min
44757,x<10min
44758,x<10min
44759,x<10min
44760,x<10min
44761,x<10min
44762,x<10min
44763,x<10min
44764,x<10min
44765,x<10min
44766,x<10min
44767,x<10min
44768,x<10min
44769,x<10min
44770,x<10min
44771,x<10min
44772,x<10min
44773,x<10min
44774,x<10min
44775,x<10min
44776,x<10min
44777,x<10min
44778,x<10min
44779,x<10min
44780,x<10min
44781,x<10min
44782,x<10min
44783,x<10min
44784,x<10min
44785,x<10min
44786,x<10min
44787,x<10min
44788,x<10min
44789,x<10min
44790,x<10min
44791,x<10min
44792,x<10min
44793,x<10min
44794,x<10min
44795,x<10min
44796,x<10min
44797,x<10min
44798,x<10min
44799,x<10min
44800,x<10min
44801,x<10min
44802,x<10min
44803,x<10min
44804,x<10min
44805,x<10min
44806,x<10min
44807,x<10min
44808,x<10min
44809,x<10min
44810,x<10min
44811,x<10min
44812,x<10min
44813,x<10min
44814,x<10min
44815,x<10min
44816,x<10min
44817,x<10min
44818,x<10min
44819,x<10min
44820,x<10min
44821,x<10min
44822,x<10min
44823,x<10min
44824,x<10min
44825,x<10min
44826,x<10min
44827,x<10min
44828,x<10min
44829,x<10min
44830,x<10min
44831,x<10min
44832,x<10min
44833,x<10min
44834,x<10min
44835,x<10min
44836,x<10min
44837,x<10min
44838,x<10min
44839,x<10min
44840,x<10min
44841,x<10min
44842,x<10min
44843,x<10min
44844,x<10min
44845,x<10min
44846,x<10min
44847,x<10min
44848,x<10min
44849,x<10min
44850,x<10min
44851,x<10min
44852,x<10min
44853,x<10min
44854,x<10min
44855,x<10min
44856,x<10min
44857,x<10min
44858,x<10min
44859,x<10min
44860,x<10min
44861,x<10min
44862,x<10min
44863,x<10min
44864,x<10min
44865,x<10min
44866,x<10min
44867,x<10min
44868,x<10min
44869,x<10min
44870,x<10min
44871,x<10min
44872,x<10min
44873,x<10min
44874,x<10min
44875,x<10min
44876,x<10min
44877,x<10min
44878,x<10min
44879,x<10min
44880,x<10min
44881,x<10min
44882,x<10min
44883,x<10min
44884,x<10min
44885,x<10min
44886,x<10min
44887,x<10min
44888,x<10min
44889,x<10min
44890,x<10min
44891,x<10min
44892,x<10min
44893,x<10min
44894,x<10min
44895,x<10min
44896,x<10min
44897,x<10min
44898,x<10min
44899,x<10min
44900,x<10min
44901,x<10min
44902,x<10min
44903,x<10min
44904,x<10min
44905,x<10min
44906,x<10min
44907,x<10min
44908,x<10min
44909,x<10min
44910,x<10min
44911,x<10min
44912,x<10min
44913,x<10min
44914,x<10min
44915,x<10min
44916,x<10min
44917,x<10min
44918,x<10min
44919,x<10min
44920,x<10min
44921,x<10min
44922,x<10min
44923,x<10min
44924,x<10min
44925,x<10min
